FIPS Code,State,Area name,Attribute,Value
5123,AR,St. Francis County,"Four years of college or higher, 1980",1299
5123,AR,St. Francis County,"Percent of adults with less than a high school diploma, 1980",54.9
5123,AR,St. Francis County,"Percent of adults with a high school diploma only, 1980",28.3
5123,AR,St. Francis County,"Percent of adults completing some college (1-3 years), 1980",8.8
5123,AR,St. Francis County,"Percent of adults completing four years of college or higher, 1980",8
5123,AR,St. Francis County,"Less than high school graduate, 1990",7484
5123,AR,St. Francis County,"High school graduate (or equivalency), 1990",4811
5123,AR,St. Francis County,"Some college or associate degree, 1990",2940
5123,AR,St. Francis County,"Bachelor's degree or higher, 1990",1418
5123,AR,St. Francis County,"Percent of adults who are not high school graduates, 1990",44.9
5123,AR,St. Francis County,"Percent of adults who are high school graduates (or equivalent), 1990",28.9
5123,AR,St. Francis County,"Percent of adults completing some college or associate degree, 1990",17.7
5123,AR,St. Francis County,"Percent of adults with a bachelor's degree or higher, 1990",8.5
5123,AR,St. Francis County,"Less than high school graduate, 2000",6334
5123,AR,St. Francis County,"High school graduate (or equivalency), 2000",5953
5123,AR,St. Francis County,"Some college or associate degree, 2000",4140
5123,AR,St. Francis County,"Bachelor's degree or higher, 2000",1746
5123,AR,St. Francis County,"Percent of adults who are not high school graduates, 2000",34.9
5123,AR,St. Francis County,"Percent of adults who are high school graduates (or equivalent), 2000",32.8
5123,AR,St. Francis County,"Percent of adults completing some college or associate degree, 2000",22.8
5123,AR,St. Francis County,"Percent of adults with a bachelor's degree or higher, 2000",9.6
5123,AR,St. Francis County,"Less than high school graduate, 2008-12",4474
5123,AR,St. Francis County,"High school graduate (or equivalency), 2008-12",7096
5123,AR,St. Francis County,"Some college or associate degree, 2008-12",5273
5123,AR,St. Francis County,"Bachelor's degree or higher, 2008-12",2134
5123,AR,St. Francis County,"Percent of adults who are not high school graduates, 2008-12",23.57590768
5123,AR,St. Francis County,"Percent of adults who are high school graduates (or equivalent), 2008-12",37.39263319
5123,AR,St. Francis County,"Percent of adults completing some college or associate degree, 2008-12",27.78626759
5123,AR,St. Francis County,"Percent of adults with a bachelor's degree or higher, 2008-12",11.24519155
5123,AR,St. Francis County,"Less than high school graduate, 2019-23",2311
5123,AR,St. Francis County,"High school graduate (or equivalency), 2019-23",7132
5123,AR,St. Francis County,"Some college or associate degree, 2019-23",4617
5123,AR,St. Francis County,"Bachelor's degree or higher, 2019-23",2083
5123,AR,St. Francis County,"Percent of adults who are not high school graduates, 2019-23",14.31580252
5123,AR,St. Francis County,"Percent of adults who are high school graduates (or equivalent), 2019-23",44.18014
5123,AR,St. Francis County,"Percent of adults completing some college or associate degree, 2019-23",28.60063185
5123,AR,St. Francis County,"Percent of adults with a bachelor's degree or higher, 2019-23",12.90342563
5125,AR,Saline County,2013 Urban Influence Code,2
5125,AR,Saline County,2024 Urban Influence Code,4
5125,AR,Saline County,2013 Rural-urban Continuum Code,2
5125,AR,Saline County,2023 Rural-urban Continuum Code,2
5125,AR,Saline County,"Less than a high school diploma, 1970",11885
5125,AR,Saline County,"High school diploma only, 1970",5876
5125,AR,Saline County,"Some college (1-3 years), 1970",1286
5125,AR,Saline County,"Four years of college or higher, 1970",1079
5125,AR,Saline County,"Percent of adults with less than a high school diploma, 1970",59.1
5125,AR,Saline County,"Percent of adults with a high school diploma only, 1970",29.2
5125,AR,Saline County,"Percent of adults completing some college (1-3 years), 1970",6.4
5125,AR,Saline County,"Percent of adults completing four years of college or higher, 1970",5.4
5125,AR,Saline County,"Less than a high school diploma, 1980",12341
5125,AR,Saline County,"High school diploma only, 1980",12568
5125,AR,Saline County,"Some college (1-3 years), 1980",3536
5125,AR,Saline County,"Four years of college or higher, 1980",2552
5125,AR,Saline County,"Percent of adults with less than a high school diploma, 1980",39.8
5125,AR,Saline County,"Percent of adults with a high school diploma only, 1980",40.5
5125,AR,Saline County,"Percent of adults completing some college (1-3 years), 1980",11.4
5125,AR,Saline County,"Percent of adults completing four years of college or higher, 1980",8.2
5125,AR,Saline County,"Less than high school graduate, 1990",11139
5125,AR,Saline County,"High school graduate (or equivalency), 1990",15892
5125,AR,Saline County,"Some college or associate degree, 1990",9125
5125,AR,Saline County,"Bachelor's degree or higher, 1990",4876
5125,AR,Saline County,"Percent of adults who are not high school graduates, 1990",27.1
5125,AR,Saline County,"Percent of adults who are high school graduates (or equivalent), 1990",38.7
5125,AR,Saline County,"Percent of adults completing some college or associate degree, 1990",22.2
5125,AR,Saline County,"Percent of adults with a bachelor's degree or higher, 1990",11.9
5125,AR,Saline County,"Less than high school graduate, 2000",9858
5125,AR,Saline County,"High school graduate (or equivalency), 2000",21027
5125,AR,Saline County,"Some college or associate degree, 2000",15781
5125,AR,Saline County,"Bachelor's degree or higher, 2000",9130
5125,AR,Saline County,"Percent of adults who are not high school graduates, 2000",17.7
5125,AR,Saline County,"Percent of adults who are high school graduates (or equivalent), 2000",37.7
5125,AR,Saline County,"Percent of adults completing some college or associate degree, 2000",28.3
5125,AR,Saline County,"Percent of adults with a bachelor's degree or higher, 2000",16.4
5125,AR,Saline County,"Less than high school graduate, 2008-12",8130
5125,AR,Saline County,"High school graduate (or equivalency), 2008-12",26263
5125,AR,Saline County,"Some college or associate degree, 2008-12",22050
5125,AR,Saline County,"Bachelor's degree or higher, 2008-12",16981
5125,AR,Saline County,"Percent of adults who are not high school graduates, 2008-12",11.07267379
5125,AR,Saline County,"Percent of adults who are high school graduates (or equivalent), 2008-12",35.76895838
5125,AR,Saline County,"Percent of adults completing some college or associate degree, 2008-12",30.03105252
5125,AR,Saline County,"Percent of adults with a bachelor's degree or higher, 2008-12",23.12731532
5125,AR,Saline County,"Less than high school graduate, 2019-23",6403
5125,AR,Saline County,"High school graduate (or equivalency), 2019-23",28527
5125,AR,Saline County,"Some college or associate degree, 2019-23",27359
5125,AR,Saline County,"Bachelor's degree or higher, 2019-23",24828
5125,AR,Saline County,"Percent of adults who are not high school graduates, 2019-23",7.349885786
5125,AR,Saline County,"Percent of adults who are high school graduates (or equivalent), 2019-23",32.74561796
5125,AR,Saline County,"Percent of adults completing some college or associate degree, 2019-23",31.40489227
5125,AR,Saline County,"Percent of adults with a bachelor's degree or higher, 2019-23",28.49960398
5127,AR,Scott County,2013 Urban Influence Code,6
5127,AR,Scott County,2024 Urban Influence Code,6
5127,AR,Scott County,2013 Rural-urban Continuum Code,6
5127,AR,Scott County,2023 Rural-urban Continuum Code,8
5127,AR,Scott County,"Less than a high school diploma, 1970",3603
5127,AR,Scott County,"High school diploma only, 1970",1016
5127,AR,Scott County,"Some college (1-3 years), 1970",205
5127,AR,Scott County,"Four years of college or higher, 1970",132
5127,AR,Scott County,"Percent of adults with less than a high school diploma, 1970",72.7
5127,AR,Scott County,"Percent of adults with a high school diploma only, 1970",20.5
5127,AR,Scott County,"Percent of adults completing some college (1-3 years), 1970",4.1
5127,AR,Scott County,"Percent of adults completing four years of college or higher, 1970",2.7
5127,AR,Scott County,"Less than a high school diploma, 1980",3471
5127,AR,Scott County,"High school diploma only, 1980",1861
5127,AR,Scott County,"Some college (1-3 years), 1980",470
5127,AR,Scott County,"Four years of college or higher, 1980",226
5127,AR,Scott County,"Percent of adults with less than a high school diploma, 1980",57.6
5127,AR,Scott County,"Percent of adults with a high school diploma only, 1980",30.9
5127,AR,Scott County,"Percent of adults completing some college (1-3 years), 1980",7.8
5127,AR,Scott County,"Percent of adults completing four years of college or higher, 1980",3.7
5127,AR,Scott County,"Less than high school graduate, 1990",3107
5127,AR,Scott County,"High school graduate (or equivalency), 1990",2146
5127,AR,Scott County,"Some college or associate degree, 1990",1077
5127,AR,Scott County,"Bachelor's degree or higher, 1990",400
5127,AR,Scott County,"Percent of adults who are not high school graduates, 1990",46.2
5127,AR,Scott County,"Percent of adults who are high school graduates (or equivalent), 1990",31.9
5127,AR,Scott County,"Percent of adults completing some college or associate degree, 1990",16
5127,AR,Scott County,"Percent of adults with a bachelor's degree or higher, 1990",5.9
5127,AR,Scott County,"Less than high school graduate, 2000",2473
5127,AR,Scott County,"High school graduate (or equivalency), 2000",2654
5127,AR,Scott County,"Some college or associate degree, 2000",1413
5127,AR,Scott County,"Bachelor's degree or higher, 2000",601
5127,AR,Scott County,"Percent of adults who are not high school graduates, 2000",34.6
5127,AR,Scott County,"Percent of adults who are high school graduates (or equivalent), 2000",37.2
5127,AR,Scott County,"Percent of adults completing some college or associate degree, 2000",19.8
5127,AR,Scott County,"Percent of adults with a bachelor's degree or higher, 2000",8.4
5127,AR,Scott County,"Less than high school graduate, 2008-12",1848
5127,AR,Scott County,"High school graduate (or equivalency), 2008-12",2821
5127,AR,Scott County,"Some college or associate degree, 2008-12",1951
5127,AR,Scott County,"Bachelor's degree or higher, 2008-12",763
5127,AR,Scott County,"Percent of adults who are not high school graduates, 2008-12",25.03047542
5127,AR,Scott County,"Percent of adults who are high school graduates (or equivalent), 2008-12",38.20939997
5127,AR,Scott County,"Percent of adults completing some college or associate degree, 2008-12",26.42557226
5127,AR,Scott County,"Percent of adults with a bachelor's degree or higher, 2008-12",10.33455235
5127,AR,Scott County,"Less than high school graduate, 2019-23",1065
5127,AR,Scott County,"High school graduate (or equivalency), 2019-23",2981
5127,AR,Scott County,"Some college or associate degree, 2019-23",2114
5127,AR,Scott County,"Bachelor's degree or higher, 2019-23",748
5127,AR,Scott County,"Percent of adults who are not high school graduates, 2019-23",15.41690793
5127,AR,Scott County,"Percent of adults who are high school graduates (or equivalent), 2019-23",43.15286624
5127,AR,Scott County,"Percent of adults completing some college or associate degree, 2019-23",30.60220035
5127,AR,Scott County,"Percent of adults with a bachelor's degree or higher, 2019-23",10.82802548
5129,AR,Searcy County,2013 Urban Influence Code,10
5129,AR,Searcy County,2024 Urban Influence Code,9
5129,AR,Searcy County,2013 Rural-urban Continuum Code,9
5129,AR,Searcy County,2023 Rural-urban Continuum Code,9
5129,AR,Searcy County,"Less than a high school diploma, 1970",3500
5129,AR,Searcy County,"High school diploma only, 1970",745
5129,AR,Searcy County,"Some college (1-3 years), 1970",216
5129,AR,Searcy County,"Four years of college or higher, 1970",138
5129,AR,Searcy County,"Percent of adults with less than a high school diploma, 1970",76.1
5129,AR,Searcy County,"Percent of adults with a high school diploma only, 1970",16.2
5129,AR,Searcy County,"Percent of adults completing some college (1-3 years), 1970",4.7
5129,AR,Searcy County,"Percent of adults completing four years of college or higher, 1970",3
5129,AR,Searcy County,"Less than a high school diploma, 1980",3271
5129,AR,Searcy County,"High school diploma only, 1980",1534
5129,AR,Searcy County,"Some college (1-3 years), 1980",396
5129,AR,Searcy County,"Four years of college or higher, 1980",397
5129,AR,Searcy County,"Percent of adults with less than a high school diploma, 1980",58.4
5129,AR,Searcy County,"Percent of adults with a high school diploma only, 1980",27.4
5129,AR,Searcy County,"Percent of adults completing some college (1-3 years), 1980",7.1
